Probe Set ID	Gene Symbol	Gene Description	Cytoband	mRNA Accession	mRNA  Source	mRna - Description	mRNA - xhyb	Chromosome	Strand	Start	Stop	GO Biological Process ID	GO Biological Process Term	GO Cellular Component ID	GO Cellular Component Term	GO Molecular Function ID	GO Molecular Function Term	Pathway Source	Pathway Name	ISL0001	ISL0010	ISL0011	ISL0012	ISL0013	ISL0014	ISL0015	ISL0016	ISL0019	ISL0002	ISL0020	ISL0021	ISL0022	ISL0003	ISL0004	ISL0005	ISL0006	ISL0007	ISL0008	ISL0009	ISL0023	ISL0024	ISL0025	ISL0026	ISL0027	ISL0028	ISL0029	ISL0030	ISL0031	ISL0032	ISL0033	ISL0034	ISL0035	ISL0036	ISL0037	ISL0038	ISL0039	ISL0040	ISL0041	ISL0042	ISL0043	ISL0044	ISL0045	ISL0046	ISL0047	ISL0048	ISL0049	ISL0050
7897877	TNFRSF1B 	tumor necrosis factor receptor superfamily, member 1B 	1p36.3-p36.2 	NM_001066 	RefSeq 	Homo sapiens tumor necrosis factor receptor superfamily, member 1B (TNFRSF1B), mRNA. 	FALSE	chr1	+	12149647	12191872	GO:0006915 	apoptosis 	GO:0005576  // GO:0005634  // GO:0005730  // GO:0005737  // GO:0005886  // GO:0016021  // GO:0045121 	extracellular region  // nucleus  // nucleolus  // cytoplasm  // plasma membrane  // integral to membrane  // membrane raft 	GO:0004872  // GO:0005031  // GO:0005515 	receptor activity  // tumor necrosis factor receptor activity  // protein binding 	GenMAPP  // GenMAPP  // GenMAPP  // GenMAPP 	Apoptosis  // Apoptosis_GenMAPP  // Apoptosis_KEGG  // Inflammatory_Response_Pathway 	6.00224	5.801344	6.375557	5.971766	5.710698	5.963187	5.919138	5.936873	5.93826	5.878107	6.177815	6.376402	5.798809	5.629056	5.732467	5.700175	6.230642	6.035332	6.035826	5.764299	6.203936	6.050832	6.252717	5.939679	5.540276	5.769992	5.664778	6.078179	5.692522	5.967996	6.248861	6.053657	5.813999	5.78322	5.972554	5.95954	5.953678	5.935794	6.317259	5.67476	5.846895	5.710637	5.906188	6.086416	5.890625	5.441883	6.013724	6.079528
7897890	VPS13D 	vacuolar protein sorting 13 homolog D (S. cerevisiae) 	1p36.22 	NM_015378 	RefSeq 	Homo sapiens vacuolar protein sorting 13 homolog D (S. cerevisiae) (VPS13D), transcript variant 1, mRNA. 	FALSE	chr1	+	12212700	12494686	GO:0008104 	protein localization 	---	---	---	---	---	---	7.414325	7.883296	7.761857	7.925367	7.771442	7.63979	7.686014	7.568273	7.533821	7.332553	7.503844	8.039388	7.434166	7.832964	7.789416	7.549666	7.397832	7.336432	7.340554	7.521249	7.711658	7.48044	7.317587	7.519068	7.4898	7.694883	7.182783	7.422958	7.681529	7.313622	7.008204	7.264287	7.465601	7.840321	7.761257	7.81888	7.449637	7.445712	7.516127	7.52457	7.272232	7.284996	7.298636	7.073051	7.325102	7.452083	7.268936	7.259564
7897953	SNORA59A 	small nucleolar RNA, H/ACA box 59A 	1p36.21 	NR_003025 	RefSeq 	Homo sapiens small nucleolar RNA, H/ACA box 59A (SNORA59A), non-coding RNA. 	FALSE	chr1	+	12489887	12490038	---	---	---	---	---	---	---	---	4.85323	5.612099	4.989758	6.069926	5.442578	5.588716	5.801746	5.356869	5.421278	5.083546	5.497901	5.501457	5.784197	5.830127	5.155156	5.610972	5.381474	5.028085	5.335693	5.394765	5.115473	5.381635	5.380435	5.333208	5.885821	5.185621	6.393126	4.98211	5.144299	5.19091	5.088743	5.261178	5.482843	5.038702	5.174465	5.14229	5.154358	5.183187	5.156962	5.368205	5.275542	5.598052	5.395034	5.587549	5.312779	5.605129	5.435568	5.426787
7897955	AADACL4 	arylacetamide deacetylase-like 4 	1p36.21 	NM_001013630 	RefSeq 	Homo sapiens arylacetamide deacetylase-like 4 (AADACL4), mRNA. 	FALSE	chr1	+	12627153	12649684	GO:0008152 	metabolic process 	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	GO:0004091  // GO:0016787 	carboxylesterase activity  // hydrolase activity 	---	---	3.354867	3.311225	3.288573	3.726794	3.226705	3.613935	3.330751	3.663733	3.359876	3.94859	3.763241	3.453989	4.038288	3.549552	3.580748	3.363016	3.475312	3.457458	3.76083	3.341696	3.473389	3.648797	3.604943	3.110104	3.347294	3.324319	4.281484	2.742824	3.192859	3.147267	3.09005	3.931658	3.467564	3.64032	3.562838	3.651944	3.561402	3.816861	3.371378	3.03481	3.79609	3.503506	3.507583	3.234812	3.285763	3.536968	3.348991	3.493237
7897960	AADACL3 	arylacetamide deacetylase-like 3 	1p36.21 	NM_001103170 	RefSeq 	Homo sapiens arylacetamide deacetylase-like 3 (AADACL3), transcript variant 1, mRNA. 	FALSE	chr1	+	12698705	12711313	GO:0008152 	metabolic process 	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	GO:0016787 	hydrolase activity 	---	---	4.066127	4.296999	3.686491	4.03149	4.065079	4.03196	4.10511	3.691965	3.654046	4.353852	3.80989	4.19416	4.07255	3.342364	4.105158	3.857672	3.665237	3.732412	3.980226	3.782414	3.825955	3.489694	3.795103	3.327034	3.322712	4.00034	3.601666	3.70294	3.554589	3.695947	3.686338	3.942009	3.561546	3.867679	3.817482	3.538289	3.937587	3.718331	4.218872	3.714538	3.800553	3.848446	3.835734	4.015014	3.434846	3.800214	3.975189	3.973898
7897966	C1orf158 	chromosome 1 open reading frame 158 	1p36.21 	BC029894 	GenBank 	Homo sapiens chromosome 1 open reading frame 158, mRNA (cDNA clone MGC:35194 IMAGE:5171302), complete cds. 	FALSE	chr1	+	12728750	12746434	---	---	---	---	---	---	---	---	4.666816	4.249348	4.937058	4.649928	4.334991	4.578322	4.187243	4.804183	4.679894	4.555791	4.654938	4.608129	4.933919	4.612864	4.798205	4.517689	4.468514	4.754555	4.797074	4.670522	5.307052	5.375031	4.441164	4.590575	4.790345	4.616381	4.214871	4.246915	4.605528	4.54554	4.641862	4.640067	4.567862	5.031193	4.756088	4.536603	4.617531	4.950984	4.931048	4.508801	4.593799	4.81671	4.96092	4.536042	4.482977	4.669741	4.672559	4.812936
7897974	PRAMEF12 	PRAME family member 12 	1p36.21 	NM_001080830 	RefSeq 	Homo sapiens PRAME family member 12 (PRAMEF12), mRNA. 	FALSE	chr1	+	12757571	12760636	---	---	---	---	---	---	---	---	4.771103	4.683033	5.122643	4.91877	4.728478	4.749388	4.854955	4.897799	5.136176	4.775032	4.886399	4.883541	5.059263	4.625727	4.45964	4.969493	4.707045	4.989738	4.809729	4.842811	4.366055	4.934633	4.68535	4.585538	4.991478	4.579432	4.654485	4.496304	4.5425	4.67328	4.675951	4.798857	4.725371	4.253431	4.899049	4.311619	4.81055	4.940181	5.041792	4.756239	5.077211	4.908378	4.843808	4.759712	4.692506	4.909136	4.926062	4.613322
7897978	PRAMEF1 	PRAME family member 1 	1p36.21 	NM_023013 	RefSeq 	Homo sapiens PRAME family member 1 (PRAMEF1), mRNA. 	FALSE	chr1	+	12774133	12844828	---	---	---	---	---	---	---	---	3.293159	3.197843	3.081832	2.87434	2.936172	2.900286	2.876836	3.099992	2.969165	3.354961	3.099003	3.030996	3.083046	3.132077	3.154417	3.004439	3.059702	3.255748	3.143739	2.952663	2.994073	3.083856	3.010601	3.050804	2.96804	3.268664	3.084599	3.033607	3.189733	3.11449	3.224976	3.226134	3.070053	3.028563	3.122892	3.067516	3.011014	3.041432	3.137555	3.174907	3.297394	3.11697	3.098662	3.273561	2.986384	2.935189	3.215275	3.249044
7897987	PRAMEF2 	PRAME family member 2 	1p36.21 	NM_023014 	RefSeq 	Homo sapiens PRAME family member 2 (PRAMEF2), mRNA. 	FALSE	chr1	+	12839528	12844351	---	---	---	---	---	---	---	---	3.065459	2.494434	3.052066	3.336327	3.109433	2.802007	3.070525	2.646723	2.980316	3.374182	3.165147	2.940097	3.017828	3.016185	2.709497	3.060329	3.278849	2.990673	3.192392	3.110643	2.794021	3.321948	2.856535	2.931909	2.627926	3.117067	2.918181	3.152017	3.369429	3.434479	3.109302	2.940349	2.739745	3.571153	2.964232	2.550434	3.289431	2.678743	3.217319	2.846493	2.955709	3.301138	2.844011	2.659923	2.72453	2.69959	2.778273	2.729224
7897991	PRAMEF7 	PRAME family member 7 	1p36.21 	NM_001012277 	RefSeq 	Homo sapiens PRAME family member 7 (PRAMEF7), mRNA. 	FALSE	chr1	+	12899037	12903156	---	---	---	---	---	---	---	---	5.900853	5.614152	5.900922	5.740952	5.73957	5.954602	5.619245	5.725701	5.846766	5.976288	5.792134	5.592223	6.069919	5.783255	5.592398	5.644274	5.870248	6.305817	5.966506	5.600403	5.548581	6.030744	5.864769	5.664678	5.641994	5.893846	5.858062	6.011012	5.739868	5.473947	6.086096	5.829499	5.853506	5.508211	5.960364	5.633945	6.153701	5.991365	5.884747	5.878137	6.201337	5.836015	5.798664	5.95682	5.991998	6.069171	5.851335	5.734159
7897997	PRAMEF3 	PRAME family member 3 	1p36.21 	NM_001013692 	RefSeq 	Homo sapiens PRAME family member 3 (PRAMEF3), mRNA. 	FALSE	chr1	+	12958130	12960968	---	---	---	---	---	---	---	---	5.35279	5.305023	5.079862	5.360394	5.172317	5.206485	5.155309	5.322594	5.204217	5.299982	5.279129	5.225645	5.400946	4.826802	5.125771	5.185544	5.536352	5.532154	5.294347	5.293495	4.948022	4.990629	5.166047	4.694376	5.075718	5.004398	4.755041	5.048768	5.091516	5.135401	5.067962	5.367712	4.747855	4.811289	4.995912	4.827498	5.397986	5.123135	5.268006	5.077272	5.315982	5.20226	5.012368	5.437676	5.178671	5.154959	5.171761	5.085516
7898002	PRAMEF22 	PRAME family member 22 	1p36.21 	NM_001100631 	RefSeq 	Homo sapiens PRAME family member 22 (PRAMEF22), mRNA. 	FALSE	chr1	+	13063043	13067587	---	---	---	---	---	---	---	---	5.012256	4.581396	4.597145	4.764447	4.718001	4.624151	4.645968	4.758534	4.591933	4.820117	4.649625	4.628198	4.915001	4.553042	4.617766	4.657829	4.892118	5.015684	4.945394	4.785773	4.621797	4.492356	4.699046	4.34272	4.571008	4.667582	4.044065	4.559318	4.441523	4.590888	4.593219	4.762181	4.347912	4.408139	4.612512	4.451406	4.756659	4.840404	4.744246	4.602653	4.61902	4.637144	4.743134	4.945649	4.750212	4.707961	4.739545	4.625652
7898007	PRAMEF5 	PRAME family member 5 	1p36.21 	NM_001013407 	RefSeq 	Homo sapiens PRAME family member 5 (PRAMEF5), mRNA. 	FALSE	chr1	+	13232406	13241644	---	---	---	---	---	---	---	---	3.820973	3.600632	3.824746	3.763424	3.892555	3.715622	3.692687	3.753882	3.788505	3.916073	3.895397	3.751899	3.931434	3.814205	3.614859	3.810039	3.93323	4.018899	3.997006	3.655488	3.763116	3.837245	3.758497	3.867635	3.856329	3.806948	3.811123	3.802252	3.653789	3.711597	3.900121	3.683321	3.591289	3.624132	3.662108	3.703835	3.945541	3.947979	3.872802	3.788262	4.019474	3.622544	3.8452	3.969063	3.577972	3.818336	3.616644	3.518098
7898012	PRAMEF15 	PRAME family member 15 	1p36.21 	NM_001098376 	RefSeq 	Homo sapiens PRAME family member 15 (PRAMEF15), mRNA. 	FALSE	chr1	+	13234566	13300778	---	---	---	---	---	---	---	---	3.688371	3.48381	3.67243	3.620349	3.743743	3.453598	3.498759	3.581214	3.686966	3.722404	3.748122	3.639242	3.891995	3.754307	3.518553	3.678893	3.866473	3.897321	3.674184	3.604537	3.643013	3.704401	3.564238	3.726254	3.798855	3.693289	3.507188	3.668187	3.52195	3.566835	3.753001	3.683076	3.53917	3.478435	3.635028	3.667386	3.979916	3.730672	3.83707	3.653522	3.969606	3.517303	3.757052	3.892189	3.520742	3.677624	3.46703	3.623155
7898020	PRAMEF10  // PRAMEF10  // PRAMEF10 	PRAME family member 10  // PRAME family member 10  // PRAME family member 10 	1p36.21  // 1p36.21  // 1p36.21 	NM_001039361 	RefSeq 	Homo sapiens PRAME family member 10 (PRAMEF10), mRNA. 	FALSE	chr1	+	13281715	13287069	---	---	---	---	---	---	---	---	4.015472	3.664587	3.752084	3.860938	3.714859	3.780115	3.725224	3.869483	3.708801	4.013666	3.821661	3.760985	3.964992	3.946989	3.600759	3.842667	3.896904	3.967293	4.054743	3.804765	3.71046	3.799042	3.725941	3.504559	3.79135	3.820538	3.82732	3.711543	3.732695	3.758022	3.820677	3.894188	3.728192	3.448072	3.812297	3.758165	3.964277	3.826077	3.848863	3.894654	4.035274	3.92245	3.822137	3.783954	3.772914	3.962397	3.814085	3.811809
7898026	PRAMEF16 	PRAME family member 16 	1p36.21 	NM_001045480 	RefSeq 	Homo sapiens PRAME family member 16 (PRAMEF16), mRNA. 	FALSE	chr1	+	13367841	13370847	---	---	---	---	---	---	---	---	3.75917	3.66943	3.715773	3.83594	3.359933	3.660357	3.576027	3.889332	3.71475	3.414472	3.952198	3.728815	3.809925	3.906222	3.414254	3.537119	3.865839	3.558472	3.696135	3.514311	3.662783	3.587196	3.690547	3.431272	3.801878	3.543719	3.993412	3.893856	3.807455	3.693968	3.553516	3.770866	3.678455	3.298659	3.735339	3.700929	3.730292	3.803567	3.648617	3.8939	3.667411	3.728843	3.675086	3.828468	3.885289	3.929008	3.496152	3.734471
7898030	PRAMEF20 	PRAME family member 20 	1p36.21 	NM_001099852 	RefSeq 	Homo sapiens PRAME family member 20 (PRAMEF20), mRNA. 	FALSE	chr1	+	13394550	13399530	---	---	---	---	---	---	---	---	5.352664	4.959643	4.998576	5.066855	5.186787	5.058064	5.421318	5.204917	5.16972	5.00216	5.229845	5.121661	5.469107	4.67324	4.697274	5.516614	4.893411	5.222285	4.978587	5.083205	4.84158	5.464466	5.083068	4.374943	5.090552	5.005548	4.602401	5.18601	4.901192	4.731593	5.394387	5.091048	4.731616	4.328062	5.229942	4.958519	5.350587	5.027935	5.18926	5.144042	5.313023	5.245133	4.800868	5.265262	4.748286	4.746246	5.043216	5.063961
7898034	PRAMEF10  // PRAMEF10  // PRAMEF10 	PRAME family member 10  // PRAME family member 10  // PRAME family member 10 	1p36.21  // 1p36.21  // 1p36.21 	NM_001039361 	RefSeq 	Homo sapiens PRAME family member 10 (PRAMEF10), mRNA. 	FALSE	chr1	+	13502512	13507866	---	---	---	---	---	---	---	---	4.015472	3.664587	3.752084	3.860938	3.714859	3.780115	3.725224	3.869483	3.708801	4.013666	3.821661	3.760985	3.964992	3.946989	3.600759	3.842667	3.896904	3.967293	4.054743	3.804765	3.71046	3.799042	3.725941	3.504559	3.79135	3.820538	3.82732	3.711543	3.732695	3.758022	3.820677	3.894188	3.728192	3.448072	3.812297	3.758165	3.964277	3.826077	3.848863	3.894654	4.035274	3.92245	3.822137	3.783954	3.772914	3.962397	3.814085	3.811809
7898040	PRAMEF15 	PRAME family member 15 	1p36.21 	NM_001098376 	RefSeq 	Homo sapiens PRAME family member 15 (PRAMEF15), mRNA. 	FALSE	chr1	+	13514560	13521575	---	---	---	---	---	---	---	---	3.688371	3.48381	3.67243	3.620349	3.743743	3.453598	3.498759	3.581214	3.686966	3.722404	3.748122	3.639242	3.891995	3.754307	3.518553	3.678893	3.866473	3.897321	3.674184	3.604537	3.643013	3.704401	3.564238	3.726254	3.798855	3.693289	3.507188	3.668187	3.52195	3.566835	3.753001	3.683076	3.53917	3.478435	3.635028	3.667386	3.979916	3.730672	3.83707	3.653522	3.969606	3.517303	3.757052	3.892189	3.520742	3.677624	3.46703	3.623155
7898048	PRAMEF17 	PRAME family member 17 	1p36.21 	NM_001099851 	RefSeq 	Homo sapiens PRAME family member 17 (PRAMEF17), mRNA. 	FALSE	chr1	+	13588675	13591651	---	---	---	---	---	---	---	---	4.401018	4.315775	4.348285	4.484886	4.005149	4.331963	4.249753	4.505424	4.376729	4.152211	4.542125	4.33457	4.561088	4.519958	4.010764	4.251535	4.515796	4.246967	4.411552	4.163089	4.228622	4.216856	4.311217	3.838808	4.510588	4.143419	4.523369	4.29394	4.417078	4.306946	4.164736	4.399883	4.23107	3.924694	4.347776	4.209023	4.356383	4.412442	4.301309	4.501808	4.308085	4.519958	4.266048	4.371188	4.396991	4.544416	4.272104	4.272716
7898052	PRAMEF20 	PRAME family member 20 	1p36.21 	NM_001099852 	RefSeq 	Homo sapiens PRAME family member 20 (PRAMEF20), mRNA. 	FALSE	chr1	+	13609494	13620390	---	---	---	---	---	---	---	---	5.386004	5.041379	5.010143	5.157996	5.237822	5.125406	5.425265	5.201385	5.247604	5.122785	5.290201	5.100786	5.556898	4.830908	4.778278	5.517577	4.900268	5.259568	5.033054	5.103837	4.934482	5.472511	5.296116	4.428454	5.126734	5.072417	4.675282	5.17179	4.957113	4.710554	5.331741	5.037587	4.809309	4.67081	5.263583	5.043499	5.315048	5.026919	5.515277	5.070894	5.471774	5.222153	4.79519	5.476483	4.815957	5.016094	4.997763	5.166956
7898057	PDPN 	podoplanin 	1p36.21 	NM_006474 	RefSeq 	Homo sapiens podoplanin (PDPN), transcript variant 1, mRNA. 	FALSE	chr1	+	13782814	13817039	GO:0000902  // GO:0001946  // GO:0006833  // GO:0006865  // GO:0007155  // GO:0007275  // GO:0008360  // GO:0015884  // GO:0030324  // GO:0030335  // GO:0035239 	cell morphogenesis  // lymphangiogenesis  // water transport  // amino acid transport  // cell adhesion  // multicellular organismal development  // regulation of cell shape  // folic acid transport  // lung development  // positive regulation of cell migration  // tube morphogenesis 	GO:0001726  // GO:0005886  // GO:0005887  // GO:0030027  // GO:0030175 	ruffle  // plasma membrane  // integral to plasma membrane  // lamellipodium  // filopodium 	GO:0008517  // GO:0015171  // GO:0015250 	folic acid transporter activity  // amino acid transmembrane transporter activity  // water channel activity 	---	---	6.342019	6.081551	6.591383	7.412348	6.484584	6.190293	6.04864	6.276803	6.532884	6.239314	6.745363	6.825556	6.096319	5.949004	6.052941	6.511479	6.671803	6.234603	6.294614	6.055062	6.165653	6.201477	6.424699	5.864767	6.269448	7.045378	5.912138	6.342006	5.940832	6.638575	6.750926	6.80051	6.232641	5.97204	5.933273	6.600544	6.133771	7.016664	6.684355	6.343732	6.108531	5.861541	5.933856	6.048354	6.085563	6.546762	6.460184	6.507909
7898070	PRDM2 	PR domain containing 2, with ZNF domain 	1p36.21 	NM_012231 	RefSeq 	Homo sapiens PR domain containing 2, with ZNF domain (PRDM2), transcript variant 1, mRNA. 	FALSE	chr1	+	13899322	14024162	GO:0006355 	regulation of transcription, DNA-dependent 	GO:0005622  // GO:0005634  // GO:0005794 	intracellular  // nucleus  // Golgi apparatus 	GO:0003700  // GO:0008168  // GO:0008270  // GO:0016740  // GO:0018024  // GO:0046872 	transcription factor activity  // methyltransferase activity  // zinc ion binding  // transferase activity  // histone-lysine N-methyltransferase activity  // metal ion binding 	---	---	6.695636	6.833597	7.057049	7.093034	7.06802	7.043188	6.706152	6.766196	6.897143	6.842157	7.470266	7.264801	7.010324	7.012909	6.812352	6.707157	7.470841	7.008472	6.758875	7.027787	6.613054	6.600415	6.610567	6.623661	6.846008	7.207353	6.683732	6.834067	6.589786	6.290279	6.862286	6.591402	6.907913	6.985319	6.993942	6.901727	7.132407	6.726373	6.857995	6.819583	6.75262	6.584654	6.722227	6.738859	6.596322	6.760463	6.674406	6.691264
7898084	RP1-21O18.1 	kazrin 	1p36.21 	NM_015209 	RefSeq 	Homo sapiens kazrin (KIAA1026), transcript variant A, mRNA. 	FALSE	chr1	+	14797787	15265643	GO:0031424 	keratinization 	GO:0005634  // GO:0005737  // GO:0005856  // GO:0030054 	nucleus  // cytoplasm  // cytoskeleton  // cell junction 	---	---	---	---	5.928729	5.994475	6.371932	6.538226	6.163751	6.088984	5.960526	5.878087	6.128259	6.422345	6.232285	6.075794	6.095908	5.635913	5.916511	6.165982	6.192943	6.516879	6.219242	5.959908	5.868857	5.900721	5.866522	5.844719	6.071241	5.784325	5.818003	5.784139	5.907092	5.811629	6.190274	5.846228	5.938945	5.510376	5.794428	5.967884	6.163984	5.680094	6.32717	5.895385	6.051691	5.881213	5.794848	6.055172	5.93804	6.069326	5.859064	5.807734
7898102	RP1-21O18.1 	kazrin 	1p36.21 	NM_201628 	RefSeq 	Homo sapiens kazrin (KIAA1026), transcript variant E, mRNA. 	FALSE	chr1	+	15298112	15317130	GO:0031424 	keratinization 	GO:0005634  // GO:0005737  // GO:0005856  // GO:0030054 	nucleus  // cytoplasm  // cytoskeleton  // cell junction 	---	---	---	---	5.391234	5.081078	5.293251	5.439458	5.248905	5.397598	5.202713	5.264834	5.484008	5.540872	5.504353	5.642499	5.462677	5.065791	5.305089	5.432648	5.566519	5.731182	5.446615	5.410994	5.090628	5.402205	5.020507	5.164836	5.19521	5.57378	5.029334	5.330599	5.485982	5.198886	5.303862	4.931732	4.838073	4.97314	5.275226	5.134278	5.322377	5.166391	5.367103	5.135023	5.165568	5.190363	5.317172	5.287704	5.237123	5.497639	5.307775	5.251925
7898115	TMEM51 	transmembrane protein 51 	1p36.21 	NM_001136218 	RefSeq 	Homo sapiens transmembrane protein 51 (TMEM51), transcript variant 3, mRNA. 	FALSE	chr1	+	15351649	15419561	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	7.216206	7.139479	6.966309	7.490928	7.283933	6.980186	7.952027	7.127406	6.911826	7.197489	6.843892	7.053262	6.91792	7.122287	6.587353	7.204188	6.584124	6.943069	6.626865	7.492689	7.06319	7.042389	7.531248	7.98176	7.270261	7.290315	7.811808	7.34122	8.305646	7.412493	7.177521	7.441531	7.071101	7.205489	7.137806	7.277038	6.766405	6.77728	7.328736	7.099418	7.978301	7.00985	6.583139	7.112158	7.356965	7.349512	7.118345	7.293392
7898124	FHAD1 	forkhead-associated (FHA) phosphopeptide binding domain 1 	1p36.21 	NM_052929 	RefSeq 	Homo sapiens forkhead-associated (FHA) phosphopeptide binding domain 1 (FHAD1), mRNA. 	FALSE	chr1	+	15435808	15599445	---	---	---	---	---	---	---	---	4.708583	4.758914	4.72986	4.916916	4.560911	4.455758	4.742975	4.634334	4.803586	4.88499	4.831443	4.643917	4.782303	4.464648	4.601366	4.559814	5.095538	4.709908	4.823576	4.826138	4.741745	4.972954	4.755844	4.792324	4.771187	4.730174	4.900228	4.685371	4.619292	4.762637	4.86873	4.835573	4.403039	4.462453	4.515385	4.673402	4.702009	4.831745	5.11219	4.812837	4.990908	4.940539	5.058574	4.974772	4.608454	4.831491	4.694987	4.68714
7898161	EFHD2 	EF-hand domain family, member D2 	1p36.21 	NM_024329 	RefSeq 	Homo sapiens EF-hand domain family, member D2 (EFHD2), mRNA. 	FALSE	chr1	+	15608978	15629426	---	---	---	---	GO:0005509  // GO:0005515 	calcium ion binding  // protein binding 	---	---	7.730421	7.766117	7.821082	8.547714	7.979574	7.507596	8.086905	7.683806	7.795028	7.838506	7.759	7.76125	7.544469	8.123768	7.713484	7.905762	7.618533	7.73155	7.901639	7.912496	7.581821	7.640332	8.003017	8.136848	7.718135	7.716605	7.995499	7.863581	8.169143	8.177787	7.899574	7.863454	7.65009	7.605936	7.820351	8.003661	7.703693	7.848355	7.812133	7.766287	8.445827	7.454775	7.508136	7.605459	7.768903	7.890306	7.500246	7.757854
7898167	CTRC 	chymotrypsin C (caldecrin) 	1p36.21 	NM_007272 	RefSeq 	Homo sapiens chymotrypsin C (caldecrin) (CTRC), mRNA. 	FALSE	chr1	+	15637522	15645740	GO:0006508 	proteolysis 	---	---	GO:0004252  // GO:0008233 	serine-type endopeptidase activity  // peptidase activity 	---	---	9.049689	8.554103	9.541452	11.82147	10.08549	9.5615	9.98033	7.542544	9.765173	7.859656	9.04076	9.775902	10.56241	9.807509	8.358053	10.05359	7.527701	9.58863	9.688802	9.167686	6.414389	6.942859	9.333378	9.983565	10.69387	8.576304	8.993168	10.2251	9.312503	10.98326	10.88843	10.01678	9.175776	8.705281	9.371183	10.32028	10.27055	11.25844	11.23135	11.00392	10.35942	8.602427	8.842072	11.78689	9.900364	11.16613	9.307279	10.01919
7898176	CELA2A 	chymotrypsin-like elastase family, member 2A 	1p36.21 	NM_033440 	RefSeq 	Homo sapiens elastase 2A (ELA2A), mRNA. 	FALSE	chr1	+	15655811	15671526	GO:0006508 	proteolysis 	GO:0005576 	extracellular region 	GO:0004252  // GO:0008233 	serine-type endopeptidase activity  // peptidase activity 	---	---	9.646379	8.571256	9.419979	10.82522	10.1688	9.529653	10.57063	8.440252	9.736478	8.394349	8.313181	9.464214	10.7227	10.48326	7.985396	11.15705	7.78498	9.573901	9.976895	10.12254	6.660975	6.732086	7.900406	8.854407	10.7077	8.431953	9.039074	9.866811	8.717364	11.37448	11.34274	9.835224	10.37265	8.573644	8.652228	10.98091	10.56191	11.64725	11.61687	11.81959	10.42977	9.945024	7.468675	11.93023	10.50344	11.58422	9.879541	10.46602
7898184	CELA2B 	chymotrypsin-like elastase family, member 2B 	1p36.21 	NM_015849 	RefSeq 	Homo sapiens elastase 2B (ELA2B), mRNA. 	FALSE	chr1	+	15675183	15690482	GO:0006508 	proteolysis 	GO:0005576 	extracellular region 	GO:0004252  // GO:0008233 	serine-type endopeptidase activity  // peptidase activity 	---	---	8.729113	7.680219	8.016237	9.939512	8.897738	8.815856	9.496736	7.14049	8.667964	7.152482	7.069637	8.442321	9.839748	9.315785	7.101307	9.911698	7.327734	8.139359	8.828367	8.754984	5.736692	6.125875	7.313607	7.280054	9.602056	7.334321	8.001689	9.136172	7.703416	9.958024	10.49154	8.570734	8.782523	7.541434	7.697859	9.744126	9.444839	10.48564	10.63916	10.52735	9.028396	8.093445	7.364516	10.94216	9.171446	10.69905	8.730745	9.544668
7898192	DNAJC16 	DnaJ (Hsp40) homolog, subfamily C, member 16 	1p36.1 	NM_015291 	RefSeq 	Homo sapiens DnaJ (Hsp40) homolog, subfamily C, member 16 (DNAJC16), mRNA. 	FALSE	chr1	+	15725895	15775174	GO:0006457  // GO:0045454 	protein folding  // cell redox homeostasis 	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	GO:0031072  // GO:0051082 	heat shock protein binding  // unfolded protein binding 	---	---	7.749175	8.163001	8.147584	8.247855	8.142053	8.105064	7.784647	7.88164	8.129138	7.785568	7.590143	8.275254	8.045156	8.1605	7.921449	8.070941	7.771808	7.522564	7.926139	7.669002	8.108505	8.141973	7.976536	8.126225	7.844616	8.389046	7.849452	8.023225	7.930871	7.807123	8.168284	7.89256	8.399131	8.403652	8.405499	7.674521	7.245573	8.207645	8.242872	8.265221	8.191947	8.109669	8.298962	8.08448	8.088645	7.873898	8.293729	8.150433
7898209	LOC645317 	similar to 16.7Kd protein 	1p36.21 	XM_934920 	RefSeq 	PREDICTED: Homo sapiens similar to 16.7Kd protein, transcript variant 3 (LOC645317), mRNA. 	FALSE	chr1	+	15803664	15804125	---	---	---	---	---	---	---	---	6.907429	7.079236	6.672349	7.277256	7.238243	7.143223	7.10721	7.208054	7.090904	7.000386	7.313582	7.00268	6.691188	7.3411	6.937522	6.864312	6.86613	6.837666	6.866693	7.208295	7.038057	6.882238	7.127657	7.201643	7.386148	7.051277	7.626429	7.199252	7.05881	7.66058	7.434233	7.346922	7.062036	7.068106	7.27396	7.256951	7.313578	7.31916	7.290858	6.974118	7.38119	7.422541	7.489402	7.279635	7.226971	7.638614	7.567866	7.65581
